Viewed Products Grid Template,Sablon tip grila produse vizualizate
Viewed Products List Template,Sablon tip lista produse vizualizate
Visible In,Vizibil In
Wishlist Report,Raport Favorite
Wishlist vs. Regular Order,Favorite vs. Comenzi normale
Wishlists,Favorite
Year,An
Year-To-Date Starts,Year-To-Date Starts
Yes,Da
Your Recently Compared,Ai comparat recent
Your Recently Viewed,Ai vizualizat recent
undefined,nedefinit
Updated at,Actualizat la
Items Ordered,Articole comandate
Most viewed,Cele mai vizualizate
Product Sku,Cod produs
Tax Rate,Curs TVA
Created at,Creat la
Carrier/Method,Curier/Metoda
Number of times deleted,De cate ori au fost sterse
Average rating,Evaluare medie
Excel,Excel
Invalid data specified,Date specificate nevalide
Number of Orders,Numar de comenzi
Number Of Uses,Numar de utilizari
Number Of Historical Uses,Numar de utilizari din Istoric
Refunded,Rambursat
Offline Refunded,Rambursat offline
Online Refunded,Rambursat online
Discounts,Reduceri
Tax Amount,Suma taxare
Tags submited by %s,Eticheta trimisa de %s
Total invoiced captured,Total facturat preluat
Total invoiced not captured,Total facturat nepreluat
Total Shipping,Total Livrari
Total Refunded,Total Rambursat
