"A block identifier with the same properties already exists in the selected store.","Un identificator bloc cu aceleasi proprietati exista deja in magazinul selectat."
"A directory with the same name already exists. Please try another folder name.","Exista deja un registru cu acelasi nume. Va rugam sa incercati un alt nume de director."
"A page URL key for specified store already exists.","Un cod URL pentru pagina magazinului specificat deja exista."
"Action","Actiune"
"Add New Block","Adauga bloc"
"Add New Page","Adauga pagina"
"All Countries","Toate tarile"
"An error occurred while saving the page.","A aparut o eroare in timpul salvarii paginii."
"Anchor Custom Text","Fixeaza text personalizat"
"Anchor Custom Title","Fixeaza titlu personalizat"
"Are you sure you want to delete current folder?","Sunteti sigur ca doriti sa stergeti directorul curent?"
"Are you sure you want to delete the selected file?","Sunteti sigur ca doriti sa stergeti fisier curent?"
"Block","Bloc"
"Block Information","Informatii bloc"
"Block Title","Titlu bloc"
"CMS","CMS"
"CMS Content Wrapper","Wrapper continut CMS"
"CMS Home Page","Pagina CMS home"
"CMS No Cookies Page","Pagina CMS fara cookies "
"CMS No Route Page","Pagina CMS 404"
"CMS No-Route Page","Pagina CMS 404"
"CMS Page","Pagina CMS"
"CMS Page Link","Link-ul paginii CMS"
"CMS Page Link Block Template","Sablonul bloc al link-ului paginii CMS"
"CMS Page Link Inline Template","Sablonul inline al link-ului paginii CMS"
"CMS Pages (All)","Pagini CMS (Toate)"
"CMS Static Block","Blocul static CMS"
"CMS Static Block Default Template","Sablonul implicit al blocului static CMS"
"Cannot create new directory.","NU se poate crea un director nou"
"Cannot delete directory %s.","Directorul %s nu poate fi sters."
"Cannot delete root directory %s.","Directorul radacina %s nu poate fi sters."
"Cannot upload file.","Fisierul nu poate fi incarcat."
"Collapse All","Restrange tot"
"Content","Continut"
"Content Heading","Rubrica continut"
"Content Management","Administrarea continutului"
"Contents of a Static Block","Continutul unui bloc static"
"Create Folder...","Creare director ..."
"Custom Design","Design personalizat"
"Custom Design From","Design personalizat de la"
"Custom Design To","Design personalizat catre"
"Custom Layout","Layout personalizat"
"Custom Layout Update XML","Actualizare  XML layout personalizat "
"Custom Theme","Tema personalizata"
"Customer Tax Class Information","Informatii clasa de taxare client"
"Date Created","Data crearii"
"Delete Block","Stergere bloc"
"Delete File","Stergere fisier"
"Delete Folder","Stergere director"
"Delete Page","Stergere pagina"
"Description","Descriere"
"Design","Design"
"Disabled","Dezactivat"
"Disabled Completely","Dezactivat complet"
"Disabled by Default","Dezactivat implicit"
"Edit Block","Modifica bloc"
"Edit Block '%s'","Modifica bloc '%s'"
"Edit Page","Modifica pagina"
"Edit Page '%s'","Modifica pagina '%s'"
"Enable WYSIWYG Editor","Activare Editor WYSIWYG"
"Enabled","Activat"
"Enabled by Default","Activat implicit"
"Expand All","Extinde tot"
"General Information","Informatii generale"
"Go to Home Page","Mergi la pagina principala"
"Home","Pagina principala"
"ID","ID"
"Identifier","Identificator"
"If empty, the Page Title will be used","Daca este necompletat,va fi folosit titlul paginii"
"Images (%s)","Imagini (%s)"
"Insert File","Insereaza Fisier"
"Invalid folder name. Please, use alphanumeric characters, underscores and dashes.","Numele directorului nu este valid. Va rugam sa folositi caractere alfanumerice, underscore si cratima."
"Keywords","Cuvinte cheie"
"Last Modified","Ultima modificare"
"Layout","Layout"
"Layout Update XML","Actualizare Layout XML"
"Link to a CMS Page","Link-ul catre pagina CMS"
"Manage Pages","Administrare pagini"
"Media Gallery","Galerie Media"
"Media Storage","Stocare Media"
"Meta Data","Meta Date"
"Meta Description","Meta Descriere"
"Meta Keywords","Meta Cuvinte Cheie"
"New Block","Bloc nou"
"New Folder Name:","Nume director nou:"
"New Page","Pagina noua"
"No files found","Nu s-a gasit nici un fisier"
"Page Information","Informatii pagina"
"Page Layout","Plan pagina"
"Page Status","Status pagina"
"Page Title","Titlu pagina"
"Pages","Pagini"
"Product Tax Class Information","Informatii clasa taxare produs"
"Redirect to CMS-page if Cookies are Disabled","Redirectionare catre pagina CMS daca cookies-urile sunt dezactivate"
"Relative to Website Base URL","Relativ fata de URL-ul de baza al site-ului"
"Save Block","Salveaza bloc"
"Save Page","Salveaza pagina"
"Save Process","Salveaza proces"
"Select Block...","Selecteaza bloc..."
"Select Page...","Selecteaza pagina..."
"Show Breadcrumbs for CMS Pages","Afiseaza breadcrumbs pentru paginile CMS"
"Show Notice if JavaScript is Disabled","Afiseaza notificare daca JavaScript este dezactivat"
"Static Blocks","Blocuri statice"
"Status","Status"
"Storage Root","Sursa stocare"
"Store View","Vitrina"
"Template","Sablon"
"The block has been deleted.","Blocul a fost sters."
"The block has been saved.","Blocul a fost salvat."
"The directory %s is not writable by server.","Registrul %s nu poate fi scris de server."
"The page URL key cannot consist only of numbers.","Codul URL al paginii nu poate fi format doar din cifre."
"The page URL key contains capital letters or disallowed symbols.","Codul URL al paginii contine majuscule sau simboluri nepermise."
"The page has been deleted.","Pagina a fost stearsa."
"The page has been saved.","Pagina a fost salvata."
"The static block content cannot contain  directive with its self.","Continutul blocului static nu poate contine directive cu el insusi."
"This block no longer exists.","Acest bloc nu mai exista."
"This page no longer exists.","Aceasta pagina nu mai exista."
"Title","Titlu"
"URL Key","Cod URL"
"Unable to find a block to delete.","Nu s-a gasit nici un bloc de sters."
"Unable to find a page to delete.","Nu s-a gasit nici o pagina de sters."
"WYSIWYG Options","Optiuni WYSIWYG"
"px.","px."
"(eg: domain.com/identifier)","(eg: domain.com/identificator)"
"Show breadcrumbs for CMS pages","Afiseaza breadcrumbs pentru paginile CMS"
"Block was successfully saved","Blocul a fost salvat cu succes"
"Block was successfully deleted","Blocul a fost sters cu succes"
"This block no longer exists","Blocul nu mai exista"
"CMS Blocks","Blocuri CMS"
"CMS Pages","Pagini CMS"
"SEF URL Identifier","Identificator SEF URL"
"Such a block identifier in selected store already exist.","Identificatorul de bloc pentru magazinul selectat exista deja."
"Page Identifier cannot consist only of numbers.","Identificatorul de pagina nu poate fi format doar din cifre."
"Page Identifier for specified store already exist.","Identificatorul de pagina pentru magazinul specificat deja exista."
"Manage Blocks","Administrare blocuri"
"Poll Manager","Administrator chestionare"
"Unable to find a page to delete","Nu s-a gasit nici o pagina de sters."
"Unable to find a block to delete","Nu s-a gasit nici un bloc de sters."
"Page was successfully saved","Pagina a fost salvata."
"Page was successfully deleted","Pagina a fost stearsa."
"This page no longer exists","Pagina nu mai exista."
"The page you are trying to save no longer exists","Pagina pe care incercati sa o salvati nu mai exista."
"Preview","Previzualizare"
"Custom Theme To","Tema personalizata catre"
"Custom Theme From","Tema personalizata de la"
"All countries","Toate tarile"
